user_id,flag_NPL,Probability_to_Default,,
2411,0,7.81%,,
2412,0,4.82%,,
2413,0,1.09%,,
2414,0,8.12%,,
2415,0,10.06%,,
2416,0,0.40%,,
2417,0,8.51%,,
2418,0,6.98%,,
2419,0,1.95%,,
2420,0,1.84%,,
2421,1,3.42%,,
2422,0,1.87%,,
2423,0,0.87%,,
2424,0,3.70%,,
2425,0,5.45%,,
2426,0,3.73%,,
2427,0,4.47%,,
2428,0,7.24%,,
2429,0,5.45%,,
2430,0,5.89%,,
2431,1,11.00%,,
2432,0,4.70%,,
2433,0,4.32%,,
2434,0,3.53%,,
2435,0,4.09%,,
2436,0,2.20%,,
2437,0,3.89%,,
2438,0,5.94%,,
2439,0,3.70%,,
2440,0,1.11%,,
2441,1,11.00%,,
2442,0,1.87%,,
2443,0,7.74%,,
2444,0,2.73%,,
2445,0,9.36%,,
2446,0,4.43%,,
2447,0,5.05%,,
2448,0,0.51%,,
2449,0,9.89%,,
2450,0,1.04%,,
2451,0,3.91%,,
2452,0,3.69%,,
2453,0,4.27%,,
2454,0,15.80%,,
2455,0,10.03%,,
2456,0,2.88%,,
2457,0,0.64%,,
2458,0,5.00%,,
2459,0,3.41%,,
2460,0,7.50%,,
2461,0,6.98%,,
2462,0,4.01%,,
2463,0,6.45%,,
2464,0,5.00%,,
2465,0,1.16%,,
2466,0,1.95%,,
2467,0,1.15%,,
2468,0,5.99%,,
2469,0,6.40%,,
2470,0,1.98%,,
2471,0,4.43%,,
2472,0,3.56%,,
2473,0,1.04%,,
2474,0,4.70%,,
2475,0,3.00%,,
2476,0,4.82%,,
2477,0,2.68%,,
2478,0,9.82%,,
2479,0,4.87%,,
2480,0,1.77%,,
2481,0,5.05%,,
2482,0,13.60%,,
2483,0,21.37%,,
2484,0,4.04%,,
2485,0,2.99%,,
2486,0,1.79%,,
2487,0,9.13%,,
2488,0,2.07%,,
2489,0,8.51%,,
2490,0,4.03%,,
2491,0,5.00%,,
2492,0,8.13%,,
2493,0,2.47%,,
2494,0,6.57%,,
2495,0,3.70%,,
2496,0,5.48%,,
2497,0,2.88%,,
2498,0,7.81%,,
2499,0,3.41%,,
2500,0,3.41%,,
2501,1,12.49%,,
2502,0,7.17%,,
2503,0,5.58%,,
2504,0,2.52%,,
2505,0,2.07%,,
2506,0,0.24%,,
2507,0,0.44%,,
2508,1,3.69%,,
2509,0,9.94%,,
2510,0,1.39%,,
2511,0,3.13%,,
2512,0,3.91%,,
2513,0,2.86%,,
2514,0,13.91%,,
2515,0,5.91%,,
2516,0,13.91%,,
2517,0,3.91%,,
2518,0,0.07%,,
2519,0,8.18%,,
2520,0,2.58%,,
2521,0,3.62%,,
2522,0,1.68%,,
2523,0,1.97%,,
2524,0,0.98%,,
2525,0,2.99%,,
2526,0,4.83%,,
2527,0,3.12%,,
2528,0,8.75%,,
2529,0,4.10%,,
2530,0,4.15%,,
2531,0,3.42%,,
2532,0,5.00%,,
2533,0,3.62%,,
2534,0,2.71%,,
2535,0,4.03%,,
2536,0,5.05%,,
2537,0,4.08%,,
2538,0,4.09%,,
2539,0,10.91%,,
2540,0,2.26%,,
2541,0,0.69%,,
2542,0,1.95%,,
2543,0,2.17%,,
2544,0,3.42%,,
2545,0,3.61%,,
2546,0,1.95%,,
2547,0,4.18%,,
2548,0,1.80%,,
2549,0,5.90%,,
2550,0,0.14%,,
2551,0,3.00%,,
2552,0,5.28%,,
2553,0,0.24%,,
2554,0,6.98%,,
2555,0,7.24%,,
2556,0,6.54%,,
2557,0,7.81%,,
2558,0,7.24%,,
2559,0,4.10%,,
2560,0,3.42%,,
2561,0,3.70%,,
2562,0,1.80%,,
2563,0,7.81%,,
2564,0,6.98%,,
2565,0,4.31%,,
2566,0,1.60%,,
2567,0,8.46%,,
2568,0,0.37%,,
2569,0,10.91%,,
2570,0,7.29%,,
2571,1,5.90%,,
2572,0,5.00%,,
2573,0,4.10%,,
2574,0,0.22%,,
2575,0,2.39%,,
2576,0,5.89%,,
2577,0,4.32%,,
2578,0,11.00%,,
2579,0,4.07%,,
2580,0,7.53%,,
2581,0,8.51%,,
2582,1,4.79%,,
2583,0,3.41%,,
2584,0,3.48%,,
2585,0,5.88%,,
2586,0,8.35%,,
2587,0,2.48%,,
2588,0,11.28%,,
2589,1,7.92%,,
2590,0,1.48%,,
2591,0,3.41%,,
2592,1,2.25%,,
2593,0,15.97%,,
2594,0,5.40%,,
2595,0,1.68%,,
2596,0,5.05%,,
2597,0,7.37%,,
2598,1,9.13%,,
2599,0,7.24%,,
2600,0,9.36%,,
2601,0,4.43%,,
2602,0,1.36%,,
2603,0,2.47%,,
2604,0,1.74%,,
2605,0,2.25%,,
2606,0,6.45%,,
2607,0,4.90%,,
2608,0,2.07%,,
2609,0,5.00%,,
2610,0,8.89%,,
2611,0,4.43%,,
2612,0,7.81%,,
2613,0,5.14%,,
2614,0,7.74%,,
2615,0,3.62%,,
2616,0,2.05%,,
2617,0,3.42%,,
2618,0,2.25%,,
2619,0,10.86%,,
2620,0,11.66%,,
2621,0,2.95%,,
2622,0,2.65%,,
2623,0,2.89%,,
2624,0,4.10%,,
2625,1,5.90%,,
2626,0,11.00%,,
2627,0,4.09%,,
2628,0,9.69%,,
2629,0,4.15%,,
2630,0,1.59%,,
2631,0,13.60%,,
2632,0,0.25%,,
2633,0,7.24%,,
2634,0,4.32%,,
2635,0,5.42%,,
2636,0,5.45%,,
2637,0,0.14%,,
2638,0,5.69%,,
2639,0,5.94%,,
2640,0,5.94%,,
2641,0,5.40%,,
2642,0,6.46%,,
2643,0,5.96%,,
2644,0,9.36%,,
2645,0,1.41%,,
2646,0,4.79%,,
2647,0,7.71%,,
2648,0,2.03%,,
2649,0,3.25%,,
2650,1,5.33%,,
2651,0,1.68%,,
2652,0,2.07%,,
2653,0,11.66%,,
2654,0,5.94%,,
2655,0,6.64%,,
2656,1,9.89%,,
2657,0,2.47%,,
2658,0,9.32%,,
2659,0,3.69%,,
2660,0,3.28%,,
2661,0,5.00%,,
2662,0,13.60%,,
2663,0,4.09%,,
2664,0,7.37%,,
2665,0,1.95%,,
2666,1,10.02%,,
2667,0,2.07%,,
2668,0,0.87%,,
2669,0,4.12%,,
2670,0,5.85%,,
2671,0,7.24%,,
2672,0,3.28%,,
2673,1,8.62%,,
2674,0,4.10%,,
2675,0,7.58%,,
2676,0,6.64%,,
2677,0,0.33%,,
2678,0,4.05%,,
2679,0,1.95%,,
2680,0,0.87%,,
2681,0,1.68%,,
2682,0,10.22%,,
2683,0,5.33%,,
2684,0,1.95%,,
2685,0,1.02%,,
2686,0,2.47%,,
2687,0,5.94%,,
2688,0,2.64%,,
2689,0,0.92%,,
2690,0,4.55%,,
2691,0,4.84%,,
2692,1,5.77%,,
2693,0,5.33%,,
2694,0,5.05%,,
2695,0,2.33%,,
2696,0,5.94%,,
2697,0,1.87%,,
2698,0,4.09%,,
2699,0,5.45%,,
2700,0,2.89%,,
2701,0,0.14%,,
2702,0,2.47%,,
2703,0,2.17%,,
2704,0,1.37%,,
2705,0,4.10%,,
2706,0,1.45%,,
2707,0,1.69%,,
2708,0,2.07%,,
2709,0,8.39%,,
2710,0,5.05%,,
2711,0,5.94%,,
2712,0,1.28%,,
2713,0,3.90%,,
2714,0,6.82%,,
2715,0,2.99%,,
2716,0,8.51%,,
2717,0,0.25%,,
2718,0,0.44%,,
2719,0,7.04%,,
2720,0,1.24%,,
2721,0,4.23%,,
2722,0,1.30%,,
2723,0,8.51%,,
2724,0,2.33%,,
2725,0,2.47%,,
2726,0,8.51%,,
2727,0,2.47%,,
2728,0,2.49%,,
2729,0,6.31%,,
2730,0,1.79%,,
2731,0,5.00%,,
2732,0,7.81%,,
2733,0,0.98%,,
2734,0,6.82%,,
2735,0,11.00%,,
2736,0,6.31%,,
2737,0,1.80%,,
2738,0,5.00%,,
2739,0,8.51%,,
2740,0,5.00%,,
2741,0,3.43%,,
2742,0,2.47%,,
2743,0,2.25%,,
2744,0,14.74%,,
2745,0,8.39%,,
2746,0,5.06%,,
2747,0,1.09%,,
2748,0,2.78%,,
2749,0,2.99%,,
2750,0,3.53%,,
2751,0,2.49%,,
2752,0,2.74%,,
2753,0,1.97%,,
2754,0,0.37%,,
2755,0,10.59%,,
2756,0,1.60%,,
2757,0,2.18%,,
2758,0,5.44%,,
2759,0,0.87%,,
2760,0,4.07%,,
2761,0,1.28%,,
2762,0,1.15%,,
2763,0,15.97%,,
2764,0,13.60%,,
2765,0,2.88%,,
2766,0,11.66%,,
2767,0,7.24%,,
2768,0,9.36%,,
2769,0,6.50%,,
2770,0,5.48%,,
2771,0,1.58%,,
2772,0,0.83%,,
2773,0,8.51%,,
2774,0,8.51%,,
2775,0,3.70%,,
2776,0,2.07%,,
2777,0,5.27%,,
2778,0,1.30%,,
2779,0,6.16%,,
2780,0,3.53%,,
2781,0,11.00%,,
2782,0,7.81%,,
2783,0,6.24%,,
2784,0,5.94%,,
2785,0,12.75%,,
2786,0,3.77%,,
2787,0,5.94%,,
2788,0,4.84%,,
2789,0,1.36%,,
2790,0,4.43%,,
2791,0,8.46%,,
2792,0,7.50%,,
2793,0,4.07%,,
2794,0,1.30%,,
2795,0,9.98%,,
2796,0,0.58%,,
2797,0,4.32%,,
2798,0,3.48%,,
2799,0,5.40%,,
2800,1,7.24%,,
2801,0,5.22%,,
2802,0,2.88%,,
2803,0,10.77%,,
2804,0,1.37%,,
2805,0,0.66%,,
2806,0,2.99%,,
2807,0,6.57%,,
2808,0,7.23%,,
2809,0,0.68%,,
2810,0,14.52%,,
2811,0,21.37%,,
2812,0,7.24%,,
2813,0,1.79%,,
2814,0,4.03%,,
2815,0,4.51%,,
2816,1,1.68%,,
2817,0,5.27%,,
2818,1,5.48%,,
2819,0,9.06%,,
2820,0,1.60%,,
2821,0,3.70%,,
2822,0,1.11%,,
2823,0,3.13%,,
2824,0,4.42%,,
2825,0,13.53%,,
2826,0,2.25%,,
2827,0,0.41%,,
2828,0,1.62%,,
2829,0,5.00%,,
2830,0,7.81%,,
2831,0,1.79%,,
2832,0,1.95%,,
2833,0,7.24%,,
2834,0,1.62%,,
2835,0,3.42%,,
2836,0,9.24%,,
2837,0,2.62%,,
2838,0,3.62%,,
2839,0,5.00%,,
2840,0,0.94%,,
2841,0,2.25%,,
2842,0,7.27%,,
2843,0,4.65%,,
2844,0,2.15%,,
2845,0,6.91%,,
2846,0,15.97%,,
2847,0,2.07%,,
2848,0,6.40%,,
2849,0,1.95%,,
2850,0,5.45%,,
2851,0,2.89%,,
2852,0,1.53%,,
2853,0,6.43%,,
2854,0,2.07%,,
2855,0,5.00%,,
2856,0,3.41%,,
2857,0,4.09%,,
2858,0,12.75%,,
2859,0,9.00%,,
2860,0,5.85%,,
2861,0,1.58%,,
2862,0,5.99%,,
2863,0,2.17%,,
2864,0,9.60%,,
2865,0,4.01%,,
2866,0,3.48%,,
2867,0,2.47%,,
2868,0,8.02%,,
2869,0,1.52%,,
2870,0,11.66%,,
2871,0,1.23%,,
2872,0,4.43%,,
2873,0,3.77%,,
2874,0,7.89%,,
2875,0,9.60%,,
2876,0,1.39%,,
2877,0,5.94%,,
2878,0,5.00%,,
2879,0,4.81%,,
2880,0,3.13%,,
2881,0,7.13%,,
2882,0,7.24%,,
2883,0,4.23%,,
2884,0,0.59%,,
2885,0,4.09%,,
2886,0,7.50%,,
2887,0,9.98%,,
2888,0,9.36%,,
2889,0,5.88%,,
2890,0,1.85%,,
2891,1,6.40%,,
2892,0,10.06%,,
2893,0,3.42%,,
2894,0,0.92%,,
2895,0,4.38%,,
2896,0,4.65%,,
2897,0,5.49%,,
2898,0,6.19%,,
2899,0,1.11%,,
2900,0,1.15%,,
2901,0,2.25%,,
2902,0,6.96%,,
2903,0,1.45%,,
2904,0,2.62%,,
2905,0,5.84%,,
2906,0,2.16%,,
2907,0,5.05%,,
2908,0,7.71%,,
2909,0,3.06%,,
2910,0,4.86%,,
2911,0,8.39%,,
2912,0,6.45%,,
2913,0,5.14%,,
2914,0,6.40%,,
2915,0,7.51%,,
2916,0,5.88%,,
2917,0,2.14%,,
2918,0,5.02%,,
2919,0,3.00%,,
2920,0,4.47%,,
2921,0,1.95%,,
2922,0,3.01%,,
2923,0,7.89%,,
2924,0,1.31%,,
2925,0,4.01%,,
2926,0,4.01%,,
2927,0,2.88%,,
2928,0,6.98%,,
2929,0,6.48%,,
2930,0,2.25%,,
2931,0,9.36%,,
2932,0,3.70%,,
2933,0,2.88%,,
2934,0,4.96%,,
2935,0,11.00%,,
2936,0,2.15%,,
2937,0,1.58%,,
2938,0,4.01%,,
2939,0,2.14%,,
2940,0,7.24%,,
2941,0,13.92%,,
2942,0,8.35%,,
2943,0,5.05%,,
2944,0,6.95%,,
2945,0,1.42%,,
2946,0,0.88%,,
2947,0,5.85%,,
2948,0,5.07%,,
2949,0,0.63%,,
2950,0,2.53%,,
2951,0,2.99%,,
2952,0,3.70%,,
2953,0,8.32%,,
2954,0,8.51%,,
2955,0,2.42%,,
2956,0,2.07%,,
2957,0,9.13%,,
2958,0,5.09%,,
2959,0,11.70%,,
2960,0,7.44%,,
2961,0,3.42%,,
2962,0,1.58%,,
2963,0,11.00%,,
2964,0,3.81%,,
2965,0,1.64%,,
2966,0,10.54%,,
2967,0,1.78%,,
2968,0,5.99%,,
2969,0,2.39%,,
2970,0,3.41%,,
2971,0,11.66%,,
2972,0,4.32%,,
2973,0,1.58%,,
2974,0,9.13%,,
2975,0,8.81%,,
2976,0,3.02%,,
2977,0,9.24%,,
2978,0,8.39%,,
2979,0,6.39%,,
2980,0,5.45%,,
2981,0,7.79%,,
2982,0,2.63%,,
2983,0,0.67%,,
2984,0,7.74%,,
2985,0,2.07%,,
2986,0,4.53%,,
2987,1,3.81%,,
2988,0,5.66%,,
2989,0,5.99%,,
2990,0,5.96%,,
2991,0,5.05%,,
2992,0,8.46%,,
2993,0,8.46%,,
2994,0,6.46%,,
2995,0,1.04%,,
2996,0,4.31%,,
2997,0,1.25%,,
2998,0,12.05%,,
2999,0,2.47%,,
3000,0,5.99%,,
3001,0,8.51%,,
3002,1,4.43%,,
3003,0,0.14%,,
3004,0,0.83%,,
3005,0,4.07%,,
3006,0,0.64%,,
3007,0,3.03%,,
3008,0,4.69%,,
3009,1,10.59%,,
3010,0,1.33%,,
3011,0,2.07%,,
3012,0,3.41%,,
3013,0,1.53%,,
3014,0,2.75%,,
3015,0,4.09%,,
3016,0,7.31%,,
3017,0,2.60%,,
3018,0,7.08%,,
3019,0,1.95%,,
3020,0,7.44%,,
3021,0,3.06%,,
3022,0,3.70%,,
3023,0,6.54%,,
3024,0,5.05%,,
3025,0,2.17%,,
3026,0,1.50%,,
3027,0,5.05%,,
3028,0,6.24%,,
3029,0,8.02%,,
3030,0,0.64%,,
3031,0,0.78%,,
3032,0,5.40%,,
3033,0,1.15%,,
3034,0,3.06%,,
3035,0,8.12%,,
3036,0,5.27%,,
3037,0,3.17%,,
3038,0,4.69%,,
3039,0,2.07%,,
3040,0,5.00%,,
3041,0,4.09%,,
3042,0,3.02%,,
3043,0,2.71%,,
3044,0,5.85%,,
3045,1,7.79%,,
3046,0,6.50%,,
3047,0,5.99%,,
3048,0,0.92%,,
3049,0,2.47%,,
3050,0,5.32%,,
3051,0,2.22%,,
3052,0,8.51%,,
3053,1,5.33%,,
3054,1,9.90%,,
3055,0,0.14%,,
3056,0,0.92%,,
3057,0,6.36%,,
3058,0,3.13%,,
3059,0,5.27%,,
3060,0,5.69%,,
3061,0,1.79%,,
3062,0,0.14%,,
3063,0,3.00%,,
3064,0,1.30%,,
3065,0,5.94%,,
3066,0,6.98%,,
3067,0,4.15%,,
3068,1,5.44%,,
3069,0,5.99%,,
3070,0,0.92%,,
3071,0,3.92%,,
3072,0,2.28%,,
3073,0,6.40%,,
3074,0,1.37%,,
3075,0,4.66%,,
3076,0,7.11%,,
3077,0,5.91%,,
3078,0,8.39%,,
3079,0,4.27%,,
3080,0,0.87%,,
3081,0,4.09%,,
3082,0,0.92%,,
3083,0,6.31%,,
3084,0,6.83%,,
3085,0,5.55%,,
3086,0,8.51%,,
3087,0,4.10%,,
3088,0,6.37%,,
3089,0,4.10%,,
3090,0,3.73%,,
3091,0,8.62%,,
3092,0,9.12%,,
3093,0,10.07%,,
3094,0,3.41%,,
3095,0,6.45%,,
3096,0,4.07%,,
3097,0,3.01%,,
3098,0,1.38%,,
3099,0,3.13%,,
3100,0,4.43%,,
3101,0,1.09%,,
3102,0,0.99%,,
3103,0,3.27%,,
3104,1,3.94%,,
3105,0,2.50%,,
3106,0,3.05%,,
3107,0,3.17%,,
3108,0,3.41%,,
3109,0,3.41%,,
3110,0,0.63%,,
3111,0,10.81%,,
3112,0,1.11%,,
3113,0,1.09%,,
3114,0,4.01%,,
3115,0,2.99%,,
3116,0,1.11%,,
3117,0,2.53%,,
3118,0,1.87%,,
3119,0,9.81%,,
3120,0,3.53%,,
3121,1,6.91%,,
3122,0,3.41%,,
3123,0,5.85%,,
3124,0,9.24%,,
3125,0,4.42%,,
3126,0,7.81%,,
3127,0,0.24%,,
3128,0,6.57%,,
3129,1,7.24%,,
3130,0,13.60%,,
3131,0,7.51%,,
3132,0,5.99%,,
3133,0,1.95%,,
3134,1,13.60%,,
3135,0,5.40%,,
3136,1,7.81%,,
3137,0,4.43%,,
3138,0,2.37%,,
3139,0,4.27%,,
3140,0,7.81%,,
3141,0,4.07%,,
3142,1,8.28%,,
3143,0,5.00%,,
3144,0,3.81%,,
3145,0,3.06%,,
3146,0,3.42%,,
3147,0,0.41%,,
3148,0,3.77%,,
3149,0,8.18%,,
3150,0,4.56%,,
3151,0,1.62%,,
3152,0,5.71%,,
3153,0,8.51%,,
3154,0,7.81%,,
3155,0,0.92%,,
3156,0,4.09%,,
3157,0,6.18%,,
3158,0,7.81%,,
3159,0,6.40%,,
3160,0,0.51%,,
3161,0,4.10%,,
3162,0,7.79%,,
3163,0,5.99%,,
3164,0,2.77%,,
3165,0,5.00%,,
3166,0,2.64%,,
3167,0,3.81%,,
3168,0,3.13%,,
3169,0,7.08%,,
3170,0,5.58%,,
3171,0,1.09%,,
3172,1,4.47%,,
3173,0,9.81%,,
3174,1,9.13%,,
3175,0,0.83%,,
3176,0,5.09%,,
3177,0,0.55%,,
3178,0,2.49%,,
3179,0,10.15%,,
3180,1,4.01%,,
3181,0,5.27%,,
3182,0,5.51%,,
3183,0,3.70%,,
3184,0,3.41%,,
3185,0,3.73%,,
3186,0,12.60%,,
3187,0,3.25%,,
3188,0,5.85%,,
3189,0,7.04%,,
3190,0,3.16%,,
3191,0,3.15%,,
3192,0,4.79%,,
3193,0,5.06%,,
3194,0,2.25%,,
3195,0,2.99%,,
3196,1,11.00%,,
3197,0,2.97%,,
3198,0,0.77%,,
3199,0,1.46%,,
3200,0,1.95%,,
3201,0,2.25%,,
3202,0,1.87%,,
3203,0,2.46%,,
3204,0,4.47%,,
3205,0,3.41%,,
3206,0,1.09%,,
3207,0,6.46%,,
3208,0,6.39%,,
3209,0,10.91%,,
3210,0,2.99%,,
3211,0,6.18%,,
3212,0,0.78%,,
3213,0,5.99%,,
3214,0,4.09%,,
3215,0,0.07%,,
3216,0,7.24%,,
3217,0,3.70%,,
3218,0,1.36%,,
3219,0,2.94%,,
3220,0,3.46%,,
3221,1,8.88%,,
3222,1,3.41%,,
3223,0,6.82%,,
3224,0,2.37%,,
3225,0,5.40%,,
3226,0,4.32%,,
3227,0,6.40%,,
3228,0,5.06%,,
3229,0,8.39%,,
3230,0,2.07%,,
3231,0,4.47%,,
3232,0,3.81%,,
3233,0,5.00%,,
3234,0,7.61%,,
3235,0,1.30%,,
3236,0,0.59%,,
3237,0,4.85%,,
3238,0,5.21%,,
3239,0,0.67%,,
3240,0,1.03%,,
3241,0,4.48%,,
3242,0,4.47%,,
3243,0,3.17%,,
3244,0,2.39%,,
3245,0,4.42%,,
3246,0,7.51%,,
3247,0,3.32%,,
3248,0,2.07%,,
3249,0,0.22%,,
3250,0,5.42%,,
3251,0,5.88%,,
3252,0,4.09%,,
3253,0,5.46%,,
3254,0,5.24%,,
3255,1,5.07%,,
3256,0,2.63%,,
3257,0,5.91%,,
3258,0,1.30%,,
3259,0,2.47%,,
3260,0,2.39%,,
3261,0,10.86%,,
3262,0,9.90%,,
3263,0,1.30%,,
3264,0,3.91%,,
3265,0,3.12%,,
3266,0,0.83%,,
3267,0,1.45%,,
3268,0,4.43%,,
3269,0,0.34%,,
3270,0,2.99%,,
3271,0,4.99%,,
3272,0,0.65%,,
3273,0,3.42%,,
3274,0,1.37%,,
3275,0,4.09%,,
3276,0,0.24%,,
3277,0,1.58%,,
3278,0,4.42%,,
3279,0,7.83%,,
3280,0,1.70%,,
3281,0,2.26%,,
3282,1,7.24%,,
3283,0,3.81%,,
3284,0,5.40%,,
3285,0,7.81%,,
3286,0,0.33%,,
3287,0,4.42%,,
3288,0,7.81%,,
3289,0,6.46%,,
3290,0,3.06%,,
3291,0,3.91%,,
3292,0,9.63%,,
3293,0,1.09%,,
3294,0,1.09%,,
3295,0,11.04%,,
3296,0,1.79%,,
3297,0,0.92%,,
3298,0,6.57%,,
3299,0,5.87%,,
3300,0,6.57%,,
3301,0,0.94%,,
3302,0,6.75%,,
3303,0,4.57%,,
3304,0,7.61%,,
3305,0,5.27%,,
3306,0,7.04%,,
3307,0,2.71%,,
3308,0,3.80%,,
3309,0,6.54%,,
3310,0,5.48%,,
3311,0,4.56%,,
3312,0,4.27%,,
3313,0,3.88%,,
3314,0,12.75%,,
3315,0,0.67%,,
3316,0,3.34%,,
3317,0,3.16%,,
3318,0,7.61%,,
3319,0,5.40%,,
3320,0,1.15%,,
3321,0,2.99%,,
3322,0,4.10%,,
3323,0,0.44%,,
3324,0,4.35%,,
3325,0,1.69%,,
3326,0,1.60%,,
3327,0,0.59%,,
3328,0,7.24%,,
3329,1,2.14%,,
3330,0,5.69%,,
3331,0,3.77%,,
3332,0,4.01%,,
3333,0,1.77%,,
3334,0,5.99%,,
3335,0,6.40%,,
3336,0,4.10%,,
3337,0,4.07%,,
3338,0,7.17%,,
3339,0,4.47%,,
3340,0,4.47%,,
3341,0,5.40%,,
3342,0,4.43%,,
3343,0,5.42%,,
3344,0,6.64%,,
3345,0,7.74%,,
3346,0,3.77%,,
3347,0,5.99%,,
3348,0,0.76%,,
3349,0,12.30%,,
3350,0,3.70%,,
3351,0,5.90%,,
3352,0,1.69%,,
3353,0,6.91%,,
3354,0,8.46%,,
3355,0,1.30%,,
3356,0,5.99%,,
3357,0,1.80%,,
3358,0,6.45%,,
3359,0,7.79%,,
3360,0,4.47%,,
3361,0,4.43%,,
3362,0,2.50%,,
3363,0,6.36%,,
3364,0,3.71%,,
3365,0,4.01%,,
3366,0,1.37%,,
3367,0,5.42%,,
3368,0,6.45%,,
3369,0,0.76%,,
3370,0,4.42%,,
3371,0,5.00%,,
3372,0,3.74%,,
3373,0,5.70%,,
3374,0,5.99%,,
3375,0,3.28%,,
3376,0,9.98%,,
3377,0,1.16%,,
3378,0,0.92%,,
3379,0,3.53%,,
3380,0,5.99%,,
3381,0,1.69%,,
3382,0,2.47%,,
3383,0,6.98%,,
3384,0,5.05%,,
3385,0,5.96%,,
3386,0,2.49%,,
3387,0,5.27%,,
3388,0,3.61%,,
3389,0,5.99%,,
3390,0,1.62%,,
3391,0,3.16%,,
3392,0,5.00%,,
3393,0,5.91%,,
3394,0,3.28%,,
3395,0,2.88%,,
3396,0,9.16%,,
3397,0,7.81%,,
3398,0,3.61%,,
3399,0,4.57%,,
3400,0,2.16%,,
3401,0,3.81%,,
3402,0,1.36%,,
3403,0,4.43%,,
3404,1,11.76%,,
3405,0,2.49%,,
3406,0,3.70%,,
3407,0,0.92%,,
3408,0,2.18%,,
3409,0,3.29%,,
3410,0,6.46%,,
3411,0,3.41%,,
3412,0,9.89%,,
3413,0,1.62%,,
3414,0,0.33%,,
3415,0,12.05%,,
3416,0,3.70%,,
3417,0,4.43%,,
3418,0,7.71%,,
3419,0,6.57%,,
3420,0,10.77%,,
3421,0,9.94%,,
3422,0,1.70%,,
3423,0,0.77%,,
3424,0,5.00%,,
3425,0,1.99%,,
3426,0,7.74%,,
3427,0,7.04%,,
3428,0,9.36%,,
3429,0,5.00%,,
3430,0,7.61%,,
3431,0,1.23%,,
3432,0,7.79%,,
3433,0,5.82%,,
3434,0,1.79%,,
3435,0,5.45%,,
3436,0,3.41%,,
3437,0,1.58%,,
3438,0,2.42%,,
3439,0,4.09%,,
3440,0,3.61%,,
3441,0,5.79%,,
3442,0,7.29%,,
3443,0,1.38%,,
3444,0,2.73%,,
3445,0,4.20%,,
3446,0,0.47%,,
3447,0,3.73%,,
3448,0,7.04%,,
3449,0,12.60%,,
3450,0,4.64%,,
3451,0,3.26%,,
3452,0,6.40%,,
3453,0,7.19%,,
3454,0,1.50%,,
3455,0,3.70%,,
3456,0,1.93%,,
3457,0,4.01%,,
3458,0,8.28%,,
3459,0,13.60%,,
3460,0,8.09%,,
3461,0,2.73%,,
3462,0,2.83%,,
3463,1,5.90%,,
3464,0,2.89%,,
3465,0,6.57%,,
3466,0,5.89%,,
3467,0,0.64%,,
3468,0,9.16%,,
3469,1,5.79%,,
3470,0,4.79%,,
3471,0,3.81%,,
3472,0,3.41%,,
3473,0,4.43%,,
3474,0,0.69%,,
3475,1,4.86%,,
3476,0,2.52%,,
3477,0,2.47%,,
3478,1,16.03%,,
3479,0,1.95%,,
3480,0,8.52%,,
3481,0,4.43%,,
3482,0,9.82%,,
3483,0,5.00%,,
3484,0,8.46%,,
3485,0,8.51%,,
3486,0,4.01%,,
3487,1,9.24%,,
3488,0,3.70%,,
3489,0,12.75%,,
3490,0,12.05%,,
3491,0,0.79%,,
3492,0,17.46%,,
3493,0,4.79%,,
3494,0,0.69%,,
3495,0,9.69%,,
3496,0,2.07%,,
3497,0,4.79%,,
3498,0,5.50%,,
3499,0,9.89%,,
3500,0,2.88%,,
3501,0,3.92%,,
3502,0,2.58%,,
3503,0,3.00%,,
3504,0,5.42%,,
3505,0,1.95%,,
3506,0,6.45%,,
3507,0,12.75%,,
3508,0,1.60%,,
3509,0,8.39%,,
3510,0,1.95%,,
3511,0,1.84%,,
3512,0,4.42%,,
3513,0,1.68%,,
3514,0,3.42%,,
3515,0,8.51%,,
3516,0,3.73%,,
3517,0,5.09%,,
3518,0,1.30%,,
3519,0,8.62%,,
3520,0,10.59%,,
3521,0,2.48%,,
3522,0,1.24%,,
3523,0,6.98%,,
3524,0,2.52%,,
3525,0,3.17%,,
3526,1,9.13%,,
3527,0,10.03%,,
3528,0,6.26%,,
3529,0,1.48%,,
3530,0,5.94%,,
3531,0,1.37%,,
3532,0,1.77%,,
3533,0,3.49%,,
3534,0,6.98%,,
3535,0,0.55%,,
3536,0,7.04%,,
3537,0,1.37%,,
3538,0,11.76%,,
3539,0,10.91%,,
3540,0,4.56%,,
3541,0,2.38%,,
3542,0,3.38%,,
3543,0,1.59%,,
3544,0,2.40%,,
3545,0,6.91%,,
3546,0,2.75%,,
3547,0,4.03%,,
3548,0,2.97%,,
3549,1,11.00%,,
3550,0,7.79%,,
3551,0,0.58%,,
3552,0,8.51%,,
3553,0,5.48%,,
3554,1,5.05%,,
3555,0,3.70%,,
3556,0,5.94%,,
3557,0,0.68%,,
3558,0,4.87%,,
3559,0,3.17%,,
3560,0,3.41%,,
3561,0,11.00%,,
3562,0,2.92%,,
3563,0,7.61%,,
3564,0,1.79%,,
3565,0,7.61%,,
3566,0,5.96%,,
3567,0,2.99%,,
3568,0,9.69%,,
3569,0,5.05%,,
3570,1,5.00%,,
3571,0,5.00%,,
3572,0,5.45%,,
3573,0,7.50%,,
3574,0,3.42%,,
